frame_number,src_addr,dst_addr,src_port,dst_port,tcp_flags,protocol
10846,172.217.3.106,192.168.50.8,443,59623,SA,6
10847,172.217.10.67,192.168.50.8,443,59627,SA,6
10848,172.217.10.67,192.168.50.8,443,59627,SA,6
10849,172.217.10.67,192.168.50.8,443,59626,SA,6
10850,172.217.10.67,192.168.50.8,443,59626,SA,6
10851,192.168.50.8,172.217.10.226,59629,80,A,6
10852,192.168.50.8,172.217.10.226,59629,80,A,6
10853,172.217.10.226,192.168.50.8,80,59629,A,6
10854,172.217.10.226,192.168.50.8,80,59629,A,6
10855,192.168.50.8,23.192.125.11,59644,80,A,6
10856,192.168.50.8,23.192.125.11,59644,80,A,6
10857,23.192.125.11,192.168.50.8,80,59644,A,6
10858,23.192.125.11,192.168.50.8,80,59644,A,6
10859,192.168.50.8,23.194.177.32,59647,443,A,6
10860,192.168.50.8,23.194.177.32,59647,443,A,6
10861,23.194.177.32,192.168.50.8,443,59647,A,6
10862,23.194.177.32,192.168.50.8,443,59647,A,6
10863,192.168.50.8,72.21.91.29,59650,80,A,6
10864,192.168.50.8,72.21.91.29,59650,80,A,6
10865,192.168.50.8,172.217.7.2,59653,443,PA,6
10866,192.168.50.8,172.217.7.2,59653,443,PA,6
10867,72.21.91.29,192.168.50.8,80,59650,A,6
10868,72.21.91.29,192.168.50.8,80,59650,A,6
10869,192.168.50.8,172.217.9.238,59649,80,A,6
10870,192.168.50.8,172.217.9.238,59649,80,A,6
10871,172.217.9.238,192.168.50.8,80,59649,A,6
10872,172.217.9.238,192.168.50.8,80,59649,A,6
10873,172.217.7.2,192.168.50.8,443,59653,PA,6
10874,172.217.7.2,192.168.50.8,443,59653,PA,6
10875,172.217.7.2,192.168.50.8,443,59653,PA,6
10876,172.217.7.2,192.168.50.8,443,59653,PA,6
10877,172.217.7.2,192.168.50.8,443,59653,PA,6
10878,172.217.7.2,192.168.50.8,443,59653,PA,6
10879,192.168.50.8,172.217.7.2,59653,443,A,6
10880,192.168.50.8,172.217.7.2,59653,443,A,6
10881,172.217.7.2,192.168.50.8,443,59653,PA,6
10882,172.217.7.2,192.168.50.8,443,59653,PA,6
10883,192.168.50.8,172.217.7.2,59653,443,PA,6
10884,192.168.50.8,172.217.7.2,59653,443,PA,6
10885,172.217.7.2,192.168.50.8,443,59653,A,6
10886,172.217.7.2,192.168.50.8,443,59653,A,6
10887,192.168.50.8,172.217.10.226,59629,80,A,6
10888,192.168.50.8,172.217.10.226,59629,80,A,6
10889,172.217.10.226,192.168.50.8,80,59629,A,6
10890,172.217.10.226,192.168.50.8,80,59629,A,6
10891,192.168.50.8,23.192.125.11,59644,80,A,6
10892,192.168.50.8,23.192.125.11,59644,80,A,6
10893,23.192.125.11,192.168.50.8,80,59644,A,6
10894,23.192.125.11,192.168.50.8,80,59644,A,6
10895,192.168.50.8,23.194.177.32,59647,443,A,6
10896,192.168.50.8,23.194.177.32,59647,443,A,6
10897,23.194.177.32,192.168.50.8,443,59647,A,6
10898,23.194.177.32,192.168.50.8,443,59647,A,6
10899,192.168.50.8,72.21.91.29,59650,80,A,6
10900,192.168.50.8,72.21.91.29,59650,80,A,6
10901,72.21.91.29,192.168.50.8,80,59650,A,6
10902,72.21.91.29,192.168.50.8,80,59650,A,6
10903,192.168.50.8,172.217.9.238,59649,80,A,6
10904,192.168.50.8,172.217.9.238,59649,80,A,6
10905,172.217.9.238,192.168.50.8,80,59649,A,6
10906,172.217.9.238,192.168.50.8,80,59649,A,6
10907,192.168.50.8,172.217.10.226,59629,80,A,6
10908,192.168.50.8,172.217.10.226,59629,80,A,6
10909,172.217.10.226,192.168.50.8,80,59629,A,6
10910,172.217.10.226,192.168.50.8,80,59629,A,6
10911,192.168.50.8,23.192.125.11,59644,80,A,6
10912,192.168.50.8,23.192.125.11,59644,80,A,6
10913,23.192.125.11,192.168.50.8,80,59644,A,6
10914,23.192.125.11,192.168.50.8,80,59644,A,6
10915,192.168.50.8,23.194.177.32,59647,443,A,6
10916,192.168.50.8,23.194.177.32,59647,443,A,6
10917,23.194.177.32,192.168.50.8,443,59647,A,6
10918,23.194.177.32,192.168.50.8,443,59647,A,6
10919,192.168.50.8,72.21.91.29,59650,80,A,6
10920,192.168.50.8,72.21.91.29,59650,80,A,6
10921,72.21.91.29,192.168.50.8,80,59650,A,6
10922,72.21.91.29,192.168.50.8,80,59650,A,6
10923,192.168.50.8,172.217.9.238,59649,80,A,6
10924,192.168.50.8,172.217.9.238,59649,80,A,6
10925,172.217.9.238,192.168.50.8,80,59649,A,6
10926,172.217.9.238,192.168.50.8,80,59649,A,6
10927,192.168.50.6,52.85.90.206,54892,443,PA,6
10928,192.168.50.6,52.85.90.206,54892,443,PA,6
10929,192.168.50.6,52.85.90.206,54892,443,PA,6
10930,192.168.50.6,52.85.90.206,54892,443,FA,6
10931,192.168.50.6,52.85.90.206,54892,443,PA,6
10932,192.168.50.6,52.85.90.206,54892,443,FA,6
10933,52.85.90.206,192.168.50.6,443,54892,A,6
10934,52.85.90.206,192.168.50.6,443,54892,A,6
10935,52.85.90.206,192.168.50.6,443,54892,FA,6
10936,52.85.90.206,192.168.50.6,443,54892,FA,6
10937,192.168.50.6,52.85.90.206,54892,443,A,6
10938,192.168.50.6,52.85.90.206,54892,443,A,6
10939,192.168.50.6,172.217.6.225,54913,443,PA,6
10940,192.168.50.6,172.217.6.225,54913,443,PA,6
10941,192.168.50.6,172.217.10.226,54911,443,PA,6
10942,192.168.50.6,172.217.10.226,54911,443,PA,6
10943,192.168.50.6,172.217.10.226,54912,443,PA,6
10944,192.168.50.6,172.217.10.226,54912,443,PA,6
10945,192.168.50.6,172.217.10.226,54912,443,PA,6
10946,192.168.50.6,172.217.10.226,54912,443,FA,6
10947,192.168.50.6,172.217.10.226,54912,443,PA,6
10948,192.168.50.6,172.217.10.226,54912,443,FA,6
10949,192.168.50.6,172.217.10.226,54911,443,PA,6
10950,192.168.50.6,172.217.10.226,54911,443,FA,6
10951,192.168.50.6,172.217.10.226,54911,443,PA,6
10952,192.168.50.6,172.217.10.226,54911,443,FA,6
10953,192.168.50.6,172.217.6.225,54913,443,PA,6
10954,192.168.50.6,172.217.6.225,54913,443,FA,6
10955,192.168.50.6,172.217.6.225,54913,443,PA,6
10956,192.168.50.6,172.217.6.225,54913,443,FA,6
10957,172.217.10.226,192.168.50.6,443,54912,FA,6
10958,172.217.10.226,192.168.50.6,443,54912,FA,6
10959,192.168.50.6,172.217.10.226,54912,443,A,6
10960,192.168.50.6,172.217.10.226,54912,443,A,6
10961,172.217.10.226,192.168.50.6,443,54911,FA,6
10962,172.217.10.226,192.168.50.6,443,54911,FA,6
10963,192.168.50.6,172.217.10.226,54911,443,A,6
10964,192.168.50.6,172.217.10.226,54911,443,A,6
10965,172.217.6.225,192.168.50.6,443,54913,FA,6
10966,172.217.6.225,192.168.50.6,443,54913,FA,6
10967,192.168.50.6,172.217.6.225,54913,443,A,6
10968,192.168.50.6,172.217.6.225,54913,443,A,6
10969,192.168.50.6,172.217.10.67,54917,443,PA,6
10970,192.168.50.6,172.217.10.67,54917,443,PA,6
10971,192.168.50.6,172.217.10.228,54918,443,PA,6
10972,192.168.50.6,172.217.10.228,54918,443,PA,6
10973,192.168.50.6,172.217.9.234,54916,443,PA,6
10974,192.168.50.6,172.217.9.234,54916,443,PA,6
10975,192.168.50.6,172.217.10.228,54918,443,PA,6
10976,192.168.50.6,172.217.10.228,54918,443,FA,6
10977,192.168.50.6,172.217.10.228,54918,443,PA,6
10978,192.168.50.6,172.217.10.228,54918,443,FA,6
10979,192.168.50.6,172.217.10.67,54917,443,PA,6
10980,192.168.50.6,172.217.10.67,54917,443,FA,6
10981,192.168.50.6,172.217.10.67,54917,443,PA,6
10982,192.168.50.6,172.217.10.67,54917,443,FA,6
10983,192.168.50.6,172.217.9.234,54916,443,PA,6
10984,192.168.50.6,172.217.9.234,54916,443,FA,6
10985,192.168.50.6,172.217.9.234,54916,443,PA,6
10986,192.168.50.6,172.217.9.234,54916,443,FA,6
10987,172.217.10.228,192.168.50.6,443,54918,FA,6
10988,172.217.10.228,192.168.50.6,443,54918,FA,6
10989,192.168.50.6,172.217.10.228,54918,443,A,6
10990,192.168.50.6,172.217.10.228,54918,443,A,6
10991,172.217.10.67,192.168.50.6,443,54917,FA,6
10992,172.217.10.67,192.168.50.6,443,54917,FA,6
10993,192.168.50.6,172.217.10.67,54917,443,A,6
10994,192.168.50.6,172.217.10.67,54917,443,A,6
10995,172.217.9.234,192.168.50.6,443,54916,FA,6
10996,172.217.9.234,192.168.50.6,443,54916,FA,6
10997,192.168.50.6,172.217.9.234,54916,443,A,6
10998,192.168.50.6,172.217.9.234,54916,443,A,6
10999,192.168.50.6,172.217.10.226,54914,443,PA,6
11000,192.168.50.6,172.217.10.226,54914,443,PA,6
11001,192.168.50.6,172.217.11.6,54919,443,PA,6
11002,192.168.50.6,172.217.11.6,54919,443,PA,6
11003,192.168.50.6,172.217.11.6,54919,443,PA,6
11004,192.168.50.6,172.217.11.6,54919,443,FA,6
11005,192.168.50.6,172.217.11.6,54919,443,PA,6
11006,192.168.50.6,172.217.11.6,54919,443,FA,6
11007,192.168.50.6,172.217.10.226,54914,443,PA,6
11008,192.168.50.6,172.217.10.226,54914,443,FA,6
11009,192.168.50.6,172.217.10.226,54914,443,PA,6
11010,192.168.50.6,172.217.10.226,54914,443,FA,6
11011,172.217.11.6,192.168.50.6,443,54919,FA,6
11012,172.217.11.6,192.168.50.6,443,54919,FA,6
11013,192.168.50.6,172.217.11.6,54919,443,A,6
11014,192.168.50.6,172.217.11.6,54919,443,A,6
11015,172.217.10.226,192.168.50.6,443,54914,FA,6
11016,172.217.10.226,192.168.50.6,443,54914,FA,6
11017,192.168.50.6,172.217.10.226,54914,443,A,6
11018,192.168.50.6,172.217.10.226,54914,443,A,6
11019,192.168.50.8,172.217.10.226,59629,80,A,6
11020,192.168.50.8,172.217.10.226,59629,80,A,6
11021,172.217.10.226,192.168.50.8,80,59629,A,6
11022,172.217.10.226,192.168.50.8,80,59629,A,6
11023,192.168.50.8,23.192.125.11,59644,80,A,6
11024,192.168.50.8,23.192.125.11,59644,80,A,6
11025,23.192.125.11,192.168.50.8,80,59644,A,6
11026,23.192.125.11,192.168.50.8,80,59644,A,6
11027,192.168.50.8,172.217.7.2,59653,443,PA,6
11028,192.168.50.8,172.217.7.2,59653,443,PA,6
11029,192.168.50.8,23.194.177.32,59647,443,A,6
11030,192.168.50.8,23.194.177.32,59647,443,A,6
11031,23.194.177.32,192.168.50.8,443,59647,A,6
11032,23.194.177.32,192.168.50.8,443,59647,A,6
11033,172.217.7.2,192.168.50.8,443,59653,A,6
11034,172.217.7.2,192.168.50.8,443,59653,A,6
11035,172.217.7.2,192.168.50.8,443,59653,PA,6
11036,172.217.7.2,192.168.50.8,443,59653,PA,6
11037,172.217.7.2,192.168.50.8,443,59653,PA,6
11038,172.217.7.2,192.168.50.8,443,59653,PA,6
11039,192.168.50.8,172.217.7.2,59653,443,A,6
11040,192.168.50.8,172.217.7.2,59653,443,A,6
11041,172.217.7.2,192.168.50.8,443,59653,PA,6
11042,172.217.7.2,192.168.50.8,443,59653,PA,6
11043,172.217.7.2,192.168.50.8,443,59653,PA,6
11044,172.217.7.2,192.168.50.8,443,59653,PA,6
11045,192.168.50.8,172.217.7.2,59653,443,A,6
11046,192.168.50.8,172.217.7.2,59653,443,A,6
11047,192.168.50.8,172.217.7.2,59653,443,PA,6
11048,192.168.50.8,172.217.7.2,59653,443,PA,6
11049,192.168.50.8,72.21.91.29,59650,80,A,6
11050,192.168.50.8,72.21.91.29,59650,80,A,6
11051,72.21.91.29,192.168.50.8,80,59650,A,6
11052,72.21.91.29,192.168.50.8,80,59650,A,6
11053,172.217.7.2,192.168.50.8,443,59653,A,6
11054,172.217.7.2,192.168.50.8,443,59653,A,6
11055,192.168.50.8,172.217.9.238,59649,80,A,6
11056,192.168.50.8,172.217.9.238,59649,80,A,6
11057,172.217.9.238,192.168.50.8,80,59649,A,6
11058,172.217.9.238,192.168.50.8,80,59649,A,6
11059,192.168.50.6,172.217.12.162,54872,443,PA,6
11060,192.168.50.6,172.217.12.162,54872,443,PA,6
11061,172.217.12.162,192.168.50.6,443,54872,A,6
11062,172.217.12.162,192.168.50.6,443,54872,A,6
11063,172.217.12.162,192.168.50.6,443,54872,PA,6
11064,172.217.12.162,192.168.50.6,443,54872,PA,6
11065,192.168.50.6,172.217.12.162,54872,443,A,6
11066,192.168.50.6,172.217.12.162,54872,443,A,6
11067,192.168.50.8,172.217.6.225,59634,443,PA,6
11068,192.168.50.8,172.217.6.225,59634,443,PA,6
11069,192.168.50.8,172.217.12.130,59631,443,PA,6
11070,192.168.50.8,172.217.12.130,59631,443,PA,6
11071,192.168.50.8,172.217.10.226,59632,443,PA,6
11072,192.168.50.8,172.217.10.226,59632,443,PA,6
11073,172.217.10.226,192.168.50.8,443,59632,PA,6
11074,172.217.10.226,192.168.50.8,443,59632,PA,6
11075,172.217.6.225,192.168.50.8,443,59634,A,6
11076,172.217.6.225,192.168.50.8,443,59634,A,6
11077,172.217.6.225,192.168.50.8,443,59634,PA,6
11078,172.217.6.225,192.168.50.8,443,59634,PA,6
11079,172.217.12.130,192.168.50.8,443,59631,PA,6
11080,172.217.12.130,192.168.50.8,443,59631,PA,6
11081,192.168.50.8,172.217.10.226,59632,443,A,6
11082,192.168.50.8,172.217.10.226,59632,443,A,6
11083,192.168.50.8,172.217.6.225,59634,443,A,6
11084,192.168.50.8,172.217.12.130,59631,443,A,6
11085,192.168.50.8,172.217.6.225,59634,443,A,6
11086,192.168.50.8,172.217.12.130,59631,443,A,6
11087,172.217.12.130,192.168.50.8,443,59631,PA,6
11088,172.217.12.130,192.168.50.8,443,59631,PA,6
11089,192.168.50.8,172.217.12.130,59631,443,A,6
11090,192.168.50.8,172.217.12.130,59631,443,A,6
11091,172.217.10.226,192.168.50.8,443,59632,PA,6
11092,172.217.10.226,192.168.50.8,443,59632,PA,6
11093,192.168.50.8,172.217.10.226,59632,443,A,6
11094,192.168.50.8,172.217.10.226,59632,443,A,6
11095,192.168.50.8,172.217.10.66,59639,443,PA,6
11096,192.168.50.8,172.217.10.66,59639,443,PA,6
11097,192.168.50.8,31.13.71.2,59648,443,PA,6
11098,192.168.50.8,31.13.71.2,59648,443,PA,6
11099,192.168.50.8,172.217.12.174,59646,443,PA,6
11100,192.168.50.8,172.217.12.174,59646,443,PA,6
11101,192.168.50.8,172.217.10.226,59635,443,PA,6
11102,192.168.50.8,172.217.10.226,59635,443,PA,6
11103,192.168.50.8,172.217.12.164,59636,443,PA,6
11104,192.168.50.8,172.217.12.164,59636,443,PA,6
11105,192.168.50.8,172.217.11.6,59643,443,PA,6
11106,192.168.50.8,172.217.11.6,59643,443,PA,6
11107,31.13.71.2,192.168.50.8,443,59648,A,6
11108,31.13.71.2,192.168.50.8,443,59648,A,6
11109,31.13.71.2,192.168.50.8,443,59648,PA,6
11110,31.13.71.2,192.168.50.8,443,59648,PA,6
11111,172.217.10.226,192.168.50.8,443,59635,A,6
11112,172.217.10.226,192.168.50.8,443,59635,A,6
11113,172.217.10.226,192.168.50.8,443,59635,PA,6
11114,172.217.10.226,192.168.50.8,443,59635,PA,6
11115,172.217.12.164,192.168.50.8,443,59636,A,6
11116,172.217.12.164,192.168.50.8,443,59636,A,6
11117,172.217.12.164,192.168.50.8,443,59636,PA,6
11118,172.217.12.164,192.168.50.8,443,59636,PA,6
11119,172.217.12.174,192.168.50.8,443,59646,A,6
11120,172.217.12.174,192.168.50.8,443,59646,A,6
11121,172.217.12.174,192.168.50.8,443,59646,PA,6
11122,172.217.12.174,192.168.50.8,443,59646,PA,6
11123,172.217.11.6,192.168.50.8,443,59643,A,6
11124,172.217.11.6,192.168.50.8,443,59643,A,6
11125,172.217.11.6,192.168.50.8,443,59643,PA,6
11126,172.217.11.6,192.168.50.8,443,59643,PA,6
11127,172.217.10.66,192.168.50.8,443,59639,A,6
11128,172.217.10.66,192.168.50.8,443,59639,A,6
11129,172.217.10.66,192.168.50.8,443,59639,PA,6
11130,172.217.10.66,192.168.50.8,443,59639,PA,6
11131,31.13.71.2,192.168.50.8,443,59648,PA,6
11132,31.13.71.2,192.168.50.8,443,59648,PA,6
11133,192.168.50.8,31.13.71.2,59648,443,A,6
11134,192.168.50.8,31.13.71.2,59648,443,A,6
11135,192.168.50.8,172.217.10.226,59635,443,A,6
11136,192.168.50.8,172.217.12.164,59636,443,A,6
11137,192.168.50.8,172.217.12.174,59646,443,A,6
11138,192.168.50.8,172.217.11.6,59643,443,A,6
11139,192.168.50.8,172.217.10.226,59635,443,A,6
11140,192.168.50.8,172.217.12.164,59636,443,A,6
11141,192.168.50.8,172.217.12.174,59646,443,A,6
11142,192.168.50.8,172.217.11.6,59643,443,A,6
11143,192.168.50.8,172.217.10.66,59639,443,A,6
11144,192.168.50.8,172.217.10.66,59639,443,A,6
11145,172.217.12.174,192.168.50.8,443,59646,PA,6
11146,172.217.12.174,192.168.50.8,443,59646,PA,6
11147,192.168.50.8,172.217.12.174,59646,443,A,6
11148,192.168.50.8,172.217.12.174,59646,443,A,6
11149,172.217.11.6,192.168.50.8,443,59643,PA,6
11150,172.217.11.6,192.168.50.8,443,59643,PA,6
11151,172.217.12.164,192.168.50.8,443,59636,PA,6
11152,172.217.12.164,192.168.50.8,443,59636,PA,6
11153,192.168.50.8,172.217.11.6,59643,443,A,6
11154,192.168.50.8,172.217.12.164,59636,443,A,6
11155,192.168.50.8,172.217.11.6,59643,443,A,6
11156,192.168.50.8,172.217.12.164,59636,443,A,6
11157,172.217.10.66,192.168.50.8,443,59639,PA,6
11158,172.217.10.66,192.168.50.8,443,59639,PA,6
11159,192.168.50.8,172.217.10.66,59639,443,A,6
11160,192.168.50.8,172.217.10.66,59639,443,A,6
11161,192.168.50.8,172.217.10.226,59629,80,A,6
11162,192.168.50.8,172.217.10.226,59629,80,A,6
11163,172.217.10.226,192.168.50.8,80,59629,A,6
11164,172.217.10.226,192.168.50.8,80,59629,A,6
11165,192.168.50.8,172.217.11.6,59637,443,PA,6
11166,192.168.50.8,172.217.11.6,59637,443,PA,6
11167,192.168.50.8,172.217.10.226,59633,443,PA,6
11168,192.168.50.8,172.217.10.226,59633,443,PA,6
11169,172.217.11.6,192.168.50.8,443,59637,A,6
11170,172.217.11.6,192.168.50.8,443,59637,A,6
11171,172.217.11.6,192.168.50.8,443,59637,PA,6
11172,172.217.11.6,192.168.50.8,443,59637,PA,6
11173,172.217.10.226,192.168.50.8,443,59633,A,6
11174,172.217.10.226,192.168.50.8,443,59633,A,6
11175,172.217.10.226,192.168.50.8,443,59633,PA,6
11176,172.217.10.226,192.168.50.8,443,59633,PA,6
11177,192.168.50.8,172.217.11.6,59637,443,A,6
11178,192.168.50.8,172.217.10.226,59633,443,A,6
11179,192.168.50.8,172.217.11.6,59637,443,A,6
11180,192.168.50.8,172.217.10.226,59633,443,A,6
11181,172.217.10.226,192.168.50.8,443,59633,PA,6
11182,172.217.10.226,192.168.50.8,443,59633,PA,6
11183,192.168.50.8,172.217.10.226,59633,443,A,6
11184,192.168.50.8,172.217.10.226,59633,443,A,6
11185,172.217.11.6,192.168.50.8,443,59637,PA,6
11186,172.217.11.6,192.168.50.8,443,59637,PA,6
11187,192.168.50.8,172.217.11.6,59637,443,A,6
11188,192.168.50.8,172.217.11.6,59637,443,A,6
11189,192.168.50.8,23.192.125.11,59644,80,A,6
11190,192.168.50.8,23.192.125.11,59644,80,A,6
11191,23.192.125.11,192.168.50.8,80,59644,A,6
11192,23.192.125.11,192.168.50.8,80,59644,A,6
11193,192.168.50.8,23.194.177.32,59647,443,A,6
11194,192.168.50.8,23.194.177.32,59647,443,A,6
11195,23.194.177.32,192.168.50.8,443,59647,A,6
11196,23.194.177.32,192.168.50.8,443,59647,A,6
11197,192.168.50.8,72.21.91.29,59650,80,A,6
11198,192.168.50.8,72.21.91.29,59650,80,A,6
11199,72.21.91.29,192.168.50.8,80,59650,A,6
11200,72.21.91.29,192.168.50.8,80,59650,A,6
11201,192.168.50.8,172.217.9.238,59649,80,A,6
11202,192.168.50.8,172.217.9.238,59649,80,A,6
11203,172.217.9.238,192.168.50.8,80,59649,A,6
11204,172.217.9.238,192.168.50.8,80,59649,A,6
11205,192.168.50.8,172.217.10.226,59629,80,A,6
11206,192.168.50.8,172.217.10.226,59629,80,A,6
11207,172.217.10.226,192.168.50.8,80,59629,A,6
11208,172.217.10.226,192.168.50.8,80,59629,A,6
11209,192.168.50.8,23.192.125.11,59644,80,A,6
11210,192.168.50.8,23.192.125.11,59644,80,A,6
11211,23.192.125.11,192.168.50.8,80,59644,A,6
11212,23.192.125.11,192.168.50.8,80,59644,A,6
11213,192.168.50.8,23.194.177.32,59647,443,A,6
11214,192.168.50.8,23.194.177.32,59647,443,A,6
11215,23.194.177.32,192.168.50.8,443,59647,A,6
11216,23.194.177.32,192.168.50.8,443,59647,A,6
11217,192.168.50.8,72.21.91.29,59650,80,A,6
11218,192.168.50.8,72.21.91.29,59650,80,A,6
11219,72.21.91.29,192.168.50.8,80,59650,A,6
11220,72.21.91.29,192.168.50.8,80,59650,A,6
11221,192.168.50.8,172.217.9.238,59649,80,A,6
11222,192.168.50.8,172.217.9.238,59649,80,A,6
11223,172.217.9.238,192.168.50.8,80,59649,A,6
11224,172.217.9.238,192.168.50.8,80,59649,A,6
11225,192.168.50.6,192.168.10.50,54920,21,S,6
11226,192.168.50.6,192.168.10.50,54920,21,S,6
11227,192.168.50.6,192.168.10.50,54920,21,S,6
11228,192.168.50.6,192.168.10.50,54920,21,S,6
11229,192.168.50.8,172.217.10.226,59629,80,A,6
11230,192.168.50.8,172.217.10.226,59629,80,A,6
11231,172.217.10.226,192.168.50.8,80,59629,A,6
11232,172.217.10.226,192.168.50.8,80,59629,A,6
11233,192.168.50.8,23.192.125.11,59644,80,A,6
11234,192.168.50.8,23.192.125.11,59644,80,A,6
11235,23.192.125.11,192.168.50.8,80,59644,A,6
11236,23.192.125.11,192.168.50.8,80,59644,A,6
11237,192.168.50.8,23.194.177.32,59647,443,A,6
11238,192.168.50.8,23.194.177.32,59647,443,A,6
11239,23.194.177.32,192.168.50.8,443,59647,A,6
11240,23.194.177.32,192.168.50.8,443,59647,A,6
11241,192.168.50.8,72.21.91.29,59650,80,A,6
11242,192.168.50.8,72.21.91.29,59650,80,A,6
11243,72.21.91.29,192.168.50.8,80,59650,A,6
11244,72.21.91.29,192.168.50.8,80,59650,A,6
11245,192.168.50.8,172.217.9.238,59649,80,A,6
11246,192.168.50.8,172.217.9.238,59649,80,A,6
11247,172.217.9.238,192.168.50.8,80,59649,A,6
11248,172.217.9.238,192.168.50.8,80,59649,A,6
11249,192.168.50.6,192.168.10.50,54920,21,S,6
11250,192.168.50.6,192.168.10.50,54920,21,S,6
11251,34.209.30.112,192.168.50.8,443,59555,PA,6
11252,34.209.30.112,192.168.50.8,443,59555,PA,6
11253,192.168.50.8,34.209.30.112,59555,443,PA,6
11254,192.168.50.8,34.209.30.112,59555,443,PA,6
11255,34.209.30.112,192.168.50.8,443,59555,A,6
11256,34.209.30.112,192.168.50.8,443,59555,A,6
11257,192.168.50.8,172.217.10.226,59629,80,A,6
11258,192.168.50.8,172.217.10.226,59629,80,A,6
11259,172.217.10.226,192.168.50.8,80,59629,A,6
11260,172.217.10.226,192.168.50.8,80,59629,A,6
11261,192.168.50.8,23.192.125.11,59644,80,A,6
11262,192.168.50.8,23.192.125.11,59644,80,A,6
11263,23.192.125.11,192.168.50.8,80,59644,A,6
11264,23.192.125.11,192.168.50.8,80,59644,A,6
11265,192.168.50.8,23.194.177.32,59647,443,A,6
11266,192.168.50.8,23.194.177.32,59647,443,A,6
11267,23.194.177.32,192.168.50.8,443,59647,A,6
11268,23.194.177.32,192.168.50.8,443,59647,A,6
11269,192.168.50.8,72.21.91.29,59650,80,A,6
11270,192.168.50.8,72.21.91.29,59650,80,A,6
11271,72.21.91.29,192.168.50.8,80,59650,A,6
11272,72.21.91.29,192.168.50.8,80,59650,A,6
11273,192.168.50.8,172.217.9.238,59649,80,A,6
11274,192.168.50.8,172.217.9.238,59649,80,A,6
11275,172.217.9.238,192.168.50.8,80,59649,A,6
11276,172.217.9.238,192.168.50.8,80,59649,A,6
11277,192.168.50.4,4.2.2.4,37024,53,None,17
11278,192.168.50.4,8.8.8.8,37024,53,None,17
11279,192.168.50.4,4.2.2.4,37024,53,None,17
11280,192.168.50.4,8.8.8.8,37024,53,None,17
11281,4.2.2.4,192.168.50.4,53,37024,None,17
11282,4.2.2.4,192.168.50.4,53,37024,None,17
11283,192.168.50.4,172.217.10.74,60016,443,S,6
11284,192.168.50.4,172.217.10.74,60016,443,S,6
11285,8.8.8.8,192.168.50.4,53,37024,None,17
11286,8.8.8.8,192.168.50.4,53,37024,None,17
11287,172.217.10.74,192.168.50.4,443,60016,SA,6
11288,172.217.10.74,192.168.50.4,443,60016,SA,6
11289,192.168.50.4,172.217.10.74,60016,443,A,6
11290,192.168.50.4,172.217.10.74,60016,443,A,6
11291,192.168.50.4,172.217.10.74,60016,443,PA,6
11292,192.168.50.4,172.217.10.74,60016,443,PA,6
11293,172.217.10.74,192.168.50.4,443,60016,A,6
11294,172.217.10.74,192.168.50.4,443,60016,A,6
11295,172.217.10.74,192.168.50.4,443,60016,PA,6
11296,172.217.10.74,192.168.50.4,443,60016,PA,6
11297,192.168.50.4,172.217.10.74,60016,443,A,6
11298,192.168.50.4,172.217.10.74,60016,443,A,6
11299,192.168.50.4,172.217.10.74,60016,443,PA,6
11300,192.168.50.4,172.217.10.74,60016,443,PA,6
11301,192.168.50.4,172.217.10.74,60016,443,PA,6
11302,192.168.50.4,172.217.10.74,60016,443,PA,6
11303,192.168.50.4,172.217.10.74,60016,443,PA,6
11304,192.168.50.4,172.217.10.74,60016,443,PA,6
11305,172.217.10.74,192.168.50.4,443,60016,PA,6
11306,172.217.10.74,192.168.50.4,443,60016,PA,6
11307,192.168.50.4,172.217.10.74,60016,443,PA,6
11308,192.168.50.4,172.217.10.74,60016,443,PA,6
11309,172.217.10.74,192.168.50.4,443,60016,PA,6
11310,172.217.10.74,192.168.50.4,443,60016,PA,6
11311,172.217.10.74,192.168.50.4,443,60016,PA,6
11312,172.217.10.74,192.168.50.4,443,60016,PA,6
11313,192.168.50.4,172.217.10.74,60016,443,A,6
11314,192.168.50.4,172.217.10.74,60016,443,A,6
11315,172.217.10.74,192.168.50.4,443,60016,PA,6
11316,172.217.10.74,192.168.50.4,443,60016,PA,6
11317,172.217.10.74,192.168.50.4,443,60016,PA,6
11318,172.217.10.74,192.168.50.4,443,60016,PA,6
11319,192.168.50.4,172.217.10.74,60016,443,A,6
11320,192.168.50.4,172.217.10.74,60016,443,A,6
11321,172.217.10.74,192.168.50.4,443,60016,A,6
11322,172.217.10.74,192.168.50.4,443,60016,A,6
11323,172.217.10.74,192.168.50.4,443,60016,PA,6
11324,172.217.10.74,192.168.50.4,443,60016,PA,6
11325,192.168.50.4,172.217.10.74,60016,443,A,6
11326,192.168.50.4,172.217.10.74,60016,443,A,6
11327,172.217.10.74,192.168.50.4,443,60016,A,6
11328,172.217.10.74,192.168.50.4,443,60016,A,6
11329,172.217.10.74,192.168.50.4,443,60016,A,6
11330,172.217.10.74,192.168.50.4,443,60016,A,6
11331,192.168.50.4,172.217.10.74,60016,443,A,6
11332,192.168.50.4,172.217.10.74,60016,443,A,6
11333,172.217.10.74,192.168.50.4,443,60016,A,6
11334,172.217.10.74,192.168.50.4,443,60016,A,6
11335,172.217.10.74,192.168.50.4,443,60016,A,6
11336,172.217.10.74,192.168.50.4,443,60016,A,6
